line,timestmp,depth (m),bitdepth (m),hook_load (klb),wob (klb),rpm,torque,rop ,flowin (gal/stk),spp (psi),ChockePressure (psi),flowout (%),SPM1 (spm),SPM2 (spm),pitlevel1 (bbl),pitlevel2 (bbl),pitlevel3 (bbl),pitlevel4 (bbl),pitlevel5 (bbl),pitlevel6 (bbl),pitlevel7 (bbl),totalpitlevel (bbl),RPMAnalog,BlockPosition,RPMTotal,H2S (ppm),Kick
1,00:00,"24,22",24,31,6,,0.0,"1,96","302,63",409,0.0,37,72,0,62,85,85,76,82.0,102,2,492,0,7,93,0,0
2,00:01,25,24,31,7,,0.0,"1,59","302,63",435,0.0,37,72,0,63,85,85,76,81.0,102,2,492,1,6,93,0,0
3,00:02,"25,39",25,33,4,,0.0,"1,57","303,65",381,0.0,37,72,0,63,85,85,75,81.0,102,2,491,0,5,94,0,0
4,00:03,"25,55",25,34,3,,0.0,"1,57","303,65",345,0.0,37,72,0,64,85,85,75,81.0,102,2,492,0,5,94,0,0
5,00:04,"25,85",25,34,3,,0.0,"2,37","303,14",365,0.0,37,72,0,64,85,85,75,81.0,102,2,492,0,5,93,0,0
6,00:05,"26,31",26,33,4,,0.0,"2,77","303,14",377,0.0,37,72,0,65,85,85,75,81.0,102,2,493,0,5,93,0,0
7,00:06,"26,88",26,33,4,,0.0,"2,59","303,14",388,0.0,37,72,0,65,85,85,75,80.0,102,2,492,1,4,93,0,0
8,00:07,"27,4",27,35,2,,0.0,"2,23","303,14",356,0.0,37,72,0,65,85,85,75,80.0,102,2,492,0,4,93,0,0
9,00:08,"27,92",27,32,6,,0.0,"2,12","301,63",412,0.0,37,72,0,65,85,85,75,80.0,102,2,492,1,3,93,0,0
10,00:09,"28,52",28,31,5,,0.0,"1,89","302,13",413,0.0,37,72,0,65,85,85,75,80.0,102,2,492,2,2,93,0,0
11,00:10,"29,12",29,32,4,,0.0,"1,78","303,14",397,0.0,37,72,0,65,85,85,75,80.0,102,2,492,1,2,93,0,0
12,00:11,"29,37",29,34,3,,0.0,"1,73","302,63",354,0.0,37,72,0,65,85,85,75,80.0,102,2,492,0,1,93,0,0
13,00:12,"29,87",29,33,6,,0.0,"2,14","302,13",381,0.0,36,72,0,65,85,85,75,80.0,102,2,492,0,1,93,0,0
14,00:13,"30,37",30,34,2,,0.0,"2,34","304,16",363,0.0,37,72,0,65,85,85,75,80.0,102,2,492,0,1,94,0,0
15,00:14,"30,87",30,34,3,,0.0,"2,2","303,14",372,0.0,37,72,0,65,86,85,75,80.0,102,2,493,0,0,93,0,0
16,00:15,"30,91",30,35,0,,0.0,"1,28","280,4",319,0.0,37,67,0,65,86,85,75,80.0,102,2,493,0,0,86,0,0
17,00:16,"30,91",30,21,0,,0.0,0,"23,32",39,0.0,9,5,0,65,86,85,75,81.0,102,2,494,0,0,7,0,0
18,00:17,"30,91",29,23,0,,0.0,0,0,2,0.0,0,0,0,61,85,86,76,85.0,102,2,495,0,1,0,0,0
19,00:18,"30,91",28,24,0,,0.0,0,0,0,0.0,0,0,0,56,85,87,78,87.0,102,2,495,0,2,0,0,0
20,00:19,"30,91",21,25,0,,0.0,0,0,0,0.0,0,0,0,52,85,87,79,89.0,102,2,494,0,10,0,0,0
21,00:20,"30,91",21,24,0,,0.0,0,0,0,0.0,0,0,0,50,86,88,80,89.0,102,2,495,0,10,0,0,0
22,00:21,"30,91",21,22,0,,0.0,0,0,0,0.0,0,0,0,49,86,88,80,90.0,102,2,495,0,10,0,0,0
23,00:22,"30,91",21,24,0,,0.0,0,0,0,0.0,0,0,0,48,86,88,80,90.0,102,2,494,0,10,0,0,0
24,00:23,"30,91",21,38,0,,0.0,0,"221,82",113,0.0,19,53,0,47,86,88,80,90.0,102,2,493,0,10,68,0,0
25,00:24,"30,91",21,38,0,,0.0,0,"301,62",302,0.0,37,72,0,48,86,88,80,88.0,102,2,492,0,10,93,0,0
26,00:25,"30,91",22,37,0,,0.0,0,"300,12",315,0.0,37,71,0,52,86,87,79,86.0,102,2,492,0,9,93,0,0
27,00:26,"30,91",22,38,0,,0.0,0,"301,12",311,0.0,37,72,0,56,85,86,78,85.0,102,2,492,0,9,93,0,0
28,00:27,"30,91",23,36,0,,0.0,0,"301,11",346,0.0,37,72,0,59,85,86,77,84.0,102,2,493,0,9,93,0,0
29,00:28,"30,91",23,38,0,,0.0,0,"302,12",318,0.0,37,72,0,61,85,86,77,83.0,102,2,494,0,9,93,0,0
30,00:29,"30,91",29,36,0,,0.0,0,"301,12",356,0.0,37,72,0,62,85,85,76,82.0,102,2,492,2,8,93,0,0
31,00:30,"30,91",30,35,0,,0.0,0,"300,14",384,0.0,37,71,0,63,85,85,76,82.0,102,2,493,0,8,93,0,0
32,00:31,"30,91",30,34,0,,0.0,0,"302,12",401,0.0,37,72,0,64,85,85,76,81.0,102,2,493,2,8,93,0,0
33,00:32,"31,24",31,33,5,,0.0,"1,28","302,63",414,0.0,37,72,0,64,85,85,76,81.0,102,2,493,3,7,93,0,0
34,00:33,"32,01",32,33,4,,0.0,"2,06","301,12",431,0.0,37,72,0,64,85,85,76,81.0,102,3,493,9,6,93,0,0
35,00:34,"32,77",32,34,4,,0.0,"2,13","301,62",423,0.0,37,72,0,65,86,85,75,81.0,102,3,494,7,6,93,0,0
36,00:35,"33,25",33,36,3,,0.0,"1,26","302,12",382,0.0,37,72,0,65,86,85,75,81.0,102,3,494,2,5,93,0,0
37,00:36,"33,85",33,36,1,,0.0,"1,47","301,13",378,0.0,37,72,0,65,86,85,75,80.0,102,3,493,1,4,93,0,0
38,00:37,"34,54",34,36,0,,0.0,"1,89","301,11",368,0.0,37,72,0,65,86,85,75,80.0,102,3,493,0,4,93,0,0
39,00:38,"35,33",35,36,1,,0.0,"1,6","301,12",392,0.0,37,72,0,65,86,85,75,80.0,102,3,493,3,3,93,0,0
40,00:39,"35,75",35,36,2,,0.0,"1,53","302,63",390,0.0,37,72,0,65,86,85,75,80.0,102,3,493,2,2,93,0,0
41,00:40,"35,95",35,38,1,,0.0,"1,69","300,61",324,0.0,37,71,0,65,86,85,75,80.0,102,3,493,0,2,93,0,0
42,00:41,"36,28",36,38,2,,0.0,"1,69","301,12",330,0.0,37,72,0,65,86,85,75,80.0,102,3,493,0,2,93,0,0
43,00:42,"36,75",36,37,1,,0.0,"2,13","301,62",345,0.0,36,72,0,65,86,85,75,80.0,102,3,493,0,2,93,0,0
44,00:43,"37,22",37,37,0,,0.0,"2,99","300,61",361,0.0,36,71,0,65,86,85,75,80.0,103,3,494,0,1,93,0,0
45,00:44,"37,74",37,36,1,,0.0,"2,99","301,11",369,0.0,37,72,0,66,86,85,75,80.0,102,3,494,0,1,93,0,0
46,00:45,"38,05",38,38,0,,0.0,"1,91","300,13",347,0.0,37,71,0,66,86,85,75,80.0,102,3,494,0,0,93,0,0
47,00:46,"38,33",38,38,2,,0.0,"1,91","302,12",331,0.0,37,72,0,66,86,85,75,80.0,102,3,494,0,0,93,0,0
48,00:47,"38,33",37,38,0,,0.0,"0,64","260,49",309,0.0,37,62,0,65,86,85,75,80.0,102,3,493,0,0,80,0,0
49,00:48,"38,33",37,23,0,,0.0,0,"25,31",35,0.0,7,6,0,65,86,85,76,81.0,102,3,495,0,0,7,0,0
50,00:49,"38,33",37,25,0,,0.0,0,0,5,0.0,0,0,0,61,86,86,77,85.0,102,3,497,0,1,0,0,0
51,00:50,"38,33",27,26,0,,0.0,0,0,7,0.0,0,0,0,56,86,87,78,87.0,102,3,496,0,10,0,0,0
52,00:51,"38,33",28,25,0,,0.0,0,0,10,0.0,0,0,0,53,86,87,79,89.0,102,3,496,0,10,0,0,0
53,00:52,"38,33",28,23,0,,0.0,0,0,21,0.0,0,0,0,51,86,88,80,89.0,102,3,496,0,9,0,0,0
54,00:53,"38,33",28,30,0,,0.0,0,0,7,0.0,0,0,0,50,86,88,80,89.0,102,3,495,0,10,0,0,0
55,00:54,"38,33",28,40,0,,0.0,0,"242,71",176,0.0,26,58,0,49,86,88,80,89.0,102,3,494,0,10,75,0,0
56,00:55,"38,33",29,40,0,,0.0,0,"300,61",322,0.0,37,71,0,51,86,87,79,87.0,102,3,492,0,9,93,0,0
57,00:56,"38,33",29,39,0,,0.0,0,"299,62",345,0.0,37,71,0,55,86,87,78,85.0,102,3,493,0,8,92,0,0
58,00:57,"38,33",29,40,0,,0.0,0,"301,11",316,0.0,37,72,0,59,86,86,77,84.0,102,3,494,0,8,93,0,0
59,00:58,"38,76",30,39,0,,0.0,0,"302,12",324,0.0,38,72,0,61,86,86,77,83.0,102,3,495,0,8,93,0,0
60,00:59,"38,99",38,40,0,,0.0,"0,64","301,12",322,0.0,38,72,0,62,86,85,76,82.0,102,3,493,0,8,93,0,0
61,01:00,"39,6",39,39,2,,0.0,"2,97","300,12",336,0.0,38,71,0,63,86,85,76,81.0,102,3,493,0,8,93,0,0
62,01:01,"40,41",40,38,2,,0.0,"2,47","301,11",355,0.0,37,72,0,64,86,85,76,81.0,102,3,494,0,7,93,0,0
63,01:02,"41,32",41,39,3,,0.0,"1,47","302,12",353,0.0,37,72,0,64,86,85,76,81.0,102,3,494,0,6,93,0,0
64,01:03,"41,9",41,36,7,,0.0,"1,18","300,61",385,0.0,38,71,0,65,86,85,76,81.0,102,2,495,0,5,93,0,0
65,01:04,"42,77",42,35,6,,0.0,"1,44","300,61",418,0.0,38,71,0,65,86,85,76,80.0,102,2,494,0,5,93,0,0
66,01:05,"44,14",44,34,6,,0.0,"1,05","301,11",438,0.0,38,72,0,65,86,85,75,80.0,102,2,493,0,3,93,0,0
67,01:06,"45,02",45,35,5,,0.0,"0,82","301,12",402,0.0,38,72,0,65,86,85,75,80.0,102,2,493,0,2,93,0,0
68,01:07,"45,39",45,37,4,,0.0,"1,15","299,62",371,0.0,38,71,0,65,86,85,75,80.0,102,2,493,0,2,92,0,0
69,01:08,"45,89",45,37,5,,0.0,"1,15","300,12",364,0.0,38,71,0,65,86,85,75,80.0,102,2,493,0,1,93,0,0
70,01:09,"46,49",46,35,6,,0.0,"1,87","302,63",394,0.0,37,72,0,66,86,85,75,80.0,102,2,494,0,1,93,0,0
71,01:10,"47,12",47,35,6,,0.0,"2,23","301,12",400,0.0,37,72,0,66,86,85,75,80.0,102,2,494,1,0,93,0,0
72,01:11,"47,43",47,36,6,,0.0,"1,84","300,61",356,0.0,38,71,0,66,86,85,75,80.0,102,2,494,0,0,93,0,0
73,01:12,"47,44",39,39,0,,0.0,"0,55","302,12",329,0.0,36,72,0,66,86,85,76,80.0,102,2,495,0,4,93,0,0
74,01:13,"47,44",30,39,0,,0.0,0,"302,12",330,0.0,36,72,0,66,86,87,76,80.0,102,2,497,0,14,93,0,0
75,01:14,"47,44",36,40,0,,0.0,0,"299,12",325,0.0,38,71,0,65,86,86,75,80.0,102,2,494,0,14,92,0,0
76,01:15,"47,44",46,40,0,,0.0,0,"300,12",332,0.0,38,71,0,65,86,86,75,80.0,102,2,494,0,4,93,0,0
77,01:16,"47,44",46,31,0,,0.0,0,"25,51",58,0.0,10,6,0,66,86,86,76,81.0,102,2,497,0,0,7,0,0
78,01:17,"47,44",46,25,0,,0.0,0,0,0,0.0,0,0,0,63,86,87,77,84.0,102,2,499,0,1,0,0,0
79,01:18,"47,44",46,26,0,,0.0,0,0,0,0.0,0,0,0,58,86,88,78,87.0,102,2,499,0,10,0,0,0
80,01:19,"47,44",46,25,0,,0.0,0,0,0,0.0,0,0,0,54,86,89,79,88.0,102,2,498,0,9,0,0,0
81,01:20,"47,44",46,22,0,,0.0,0,0,0,0.0,0,0,0,52,86,89,79,89.0,102,2,497,0,9,0,0,0
82,01:21,"47,44",46,39,0,,0.0,0,"201,26",125,0.0,19,48,0,51,86,89,80,89.0,102,2,497,0,9,62,0,0
83,01:22,"47,44",47,40,0,,0.0,0,"305,18",291,0.0,38,72,0,52,86,88,79,87.0,102,2,494,0,9,94,0,0
84,01:23,"47,46",47,40,1,,0.0,"1,64","305,7",291,0.0,37,73,0,56,86,88,78,85.0,102,2,495,0,8,94,0,0
85,01:24,"48,12",48,40,2,,0.0,"1,64","304,67",301,0.0,37,72,0,60,85,87,77,83.0,102,2,494,0,8,94,0,0
86,01:25,"48,29",48,41,0,,0.0,"1,64","304,67",289,0.0,38,72,0,63,85,87,76,82.0,102,2,495,0,8,94,0,0
87,01:26,"48,95",48,40,2,,0.0,"4,14","305,18",302,0.0,38,72,0,64,86,87,76,81.0,102,2,496,0,8,94,0,0
88,01:27,"49,42",49,39,2,,0.0,"4,14","305,19",314,0.0,38,72,0,65,86,87,76,80.0,102,2,496,1,7,94,0,0
89,01:28,"49,94",49,38,1,,0.0,"2,65","304,16",325,0.0,38,72,0,65,86,87,75,80.0,102,2,495,0,7,94,0,0
90,01:29,"50,67",50,39,3,,0.0,"1,9","303,14",312,0.0,38,72,0,66,86,87,75,80.0,102,2,496,0,6,93,0,0
91,01:30,"50,99",50,40,0,,0.0,"1,59","304,67",289,0.0,38,72,0,66,87,87,75,79.0,102,2,496,0,5,94,0,0
92,01:31,"51,5",51,39,3,,0.0,"1,79","305,18",322,0.0,38,72,0,66,87,87,75,79.0,102,2,496,0,5,94,0,0
93,01:32,"52,11",52,40,6,,0.0,"2,2","305,18",338,0.0,38,72,0,66,87,87,75,79.0,102,2,496,0,4,94,0,0
94,01:33,"52,74",52,39,4,,0.0,"2,01","304,67",307,0.0,37,72,0,66,87,86,75,79.0,102,2,495,0,4,94,0,0
95,01:34,"53,55",53,39,5,,0.0,"1,64","305,7",321,0.0,38,73,0,66,87,87,75,79.0,102,2,496,0,3,94,0,0
96,01:35,"54,26",54,39,6,,0.0,"1,27","305,7",316,0.0,38,73,0,66,87,87,75,79.0,102,2,496,0,2,94,0,0
97,01:36,"55,07",55,38,6,,0.0,"1,37","303,14",329,0.0,38,72,0,66,87,86,75,79.0,102,2,495,2,1,93,0,0
98,01:37,"56,02",56,37,9,,0.0,"1,32","306,23",367,0.0,38,73,0,66,87,86,75,79.0,102,2,495,8,1,94,0,0
99,01:38,"56,38",56,39,4,,0.0,"1,12","306,74",310,0.0,38,73,0,66,87,86,75,79.0,102,2,495,3,0,95,0,0
100,01:39,"56,38",55,41,0,,0.0,"0,37","177,1",146,0.0,30,42,0,67,87,86,75,79.0,102,2,496,0,1,54,0,0
101,01:40,"56,38",55,37,0,,0.0,0,0,0,0.0,0,0,0,66,86,86,76,82.0,102,2,498,0,1,0,0,0
102,01:41,"56,38",55,23,0,,0.0,0,0,0,0.0,0,0,0,61,86,87,77,85.0,102,2,498,0,1,0,0,0
103,01:42,"56,38",55,24,0,,0.0,0,0,0,0.0,0,0,0,56,86,88,78,87.0,102,2,497,0,3,0,0,0
104,01:43,"56,38",53,30,0,,0.0,0,0,0,0.0,0,0,0,53,86,89,79,88.0,102,2,497,0,2,0,0,0
105,01:44,"56,38",45,40,0,,0.0,0,0,0,0.0,0,0,0,51,86,89,80,89.0,102,2,497,0,9,0,0,0
106,01:45,"56,38",37,40,0,,0.0,0,0,0,0.0,0,0,0,51,87,89,80,89.0,102,2,498,0,17,0,0,0
107,01:46,"56,38",37,39,0,,0.0,0,0,0,0.0,0,0,0,50,87,89,80,90.0,102,2,498,0,20,0,0,0
108,01:47,"56,38",37,24,0,,0.0,0,0,0,0.0,0,0,0,49,87,89,80,90.0,102,2,497,0,19,0,0,0
109,01:48,"56,38",37,24,0,,0.0,0,0,0,0.0,0,0,0,49,87,90,80,90.0,102,2,498,0,19,0,0,0
110,01:49,"56,38",37,26,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,80,90.0,102,2,497,0,19,0,0,0
111,01:50,"56,38",37,24,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,80,90.0,102,2,497,0,18,0,0,0
112,01:51,"56,38",37,24,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,80,90.0,102,2,497,0,10,0,0,0
113,01:52,"56,38",27,37,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,90.0,102,2,496,0,8,0,0,0
114,01:53,"56,38",19,34,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,90.0,102,2,496,0,18,0,0,0
115,01:54,"56,38",19,24,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,90.0,102,2,496,0,19,0,0,0
116,01:55,"56,38",19,24,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,90.0,102,2,496,0,19,0,0,0
117,01:56,"56,38",19,24,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,90.0,102,2,496,0,19,0,0,0
118,01:57,"56,38",19,25,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,90.0,102,2,496,0,19,0,0,0
119,01:58,"56,38",19,24,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,90.0,102,2,496,0,17,0,0,0
120,01:59,"56,38",14,29,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,90.0,102,2,496,0,3,0,0,0
121,02:00,"56,38",1,35,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,90.0,102,2,496,0,16,0,0,0
122,02:01,"56,38",1,25,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,90.0,102,2,496,0,19,0,0,0
123,02:02,"56,38",1,25,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,91.0,102,2,497,0,19,0,0,0
124,02:03,"56,38",1,24,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,90.0,102,2,496,0,14,0,0,0
125,02:04,"56,38",-7,29,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,91.0,102,2,497,0,5,0,0,0
126,02:05,"56,38",-17,33,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,91.0,102,2,497,0,18,0,0,0
127,02:06,"56,38",-17,28,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,91.0,102,2,497,0,19,0,0,0
128,02:07,"56,38",-17,24,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,91.0,102,2,497,0,19,0,0,0
129,02:08,"56,38",-17,24,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,91.0,102,2,497,0,19,0,0,0
130,02:09,"56,38",-17,24,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,91.0,102,2,497,0,19,0,0,0
131,02:10,"56,38",-17,24,0,,0.0,0,0,0,0.0,0,0,0,48,86,90,80,91.0,102,2,497,0,19,0,0,0
132,02:11,"56,38",-17,23,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,80,91.0,102,2,498,0,19,0,0,0
133,02:12,"56,38",-17,23,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,80,91.0,102,2,498,0,19,0,0,0
134,02:13,"56,38",-17,25,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,80,91.0,102,2,498,0,19,0,0,0
135,02:14,"56,38",-17,24,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,80,91.0,102,2,498,0,18,0,0,0
136,02:15,"56,38",-17,24,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,80,91.0,102,2,498,0,6,0,0,0
137,02:16,"56,38",-17,23,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,80,91.0,102,2,498,0,5,0,0,0
138,02:17,"56,38",-17,23,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,80,91.0,102,2,498,0,5,0,0,0
139,02:18,"56,38",-17,23,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,80,91.0,102,2,498,0,5,0,0,0
140,02:19,"56,38",-17,23,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,80,91.0,102,2,498,0,5,0,0,0
141,02:20,"56,38",-17,25,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,80,91.0,102,2,498,0,5,0,0,0
142,02:21,"56,38",-17,26,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,80,91.0,102,2,498,0,11,0,0,0
143,02:22,"56,38",-17,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,80,91.0,102,2,497,0,11,0,0,0
144,02:23,"56,38",-17,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,80,91.0,102,2,497,0,11,0,0,0
145,02:24,"56,38",-17,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,80,91.0,102,2,497,0,11,0,0,0
146,02:25,"56,38",-17,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,80,91.0,102,2,497,0,11,0,0,0
147,02:26,"56,38",-17,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,80,91.0,102,2,497,0,11,0,0,0
148,02:27,"56,38",-17,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,80,91.0,102,2,497,0,11,0,0,0
149,02:28,"56,38",-17,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,80,91.0,102,2,497,0,11,0,0,0
150,02:29,"56,38",-17,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,80,91.0,102,2,497,0,11,0,0,0
151,02:30,"56,38",-17,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,80,91.0,102,2,497,0,11,0,0,0
152,02:31,"56,38",-17,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,11,0,0,0
153,02:32,"56,38",-17,31,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,11,0,0,0
154,02:33,"56,38",-9,33,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,8,0,0,0
155,02:34,"56,38",-8,31,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,2,0,0,0
156,02:35,"56,38",-8,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,3,0,0,0
157,02:36,"56,38",-8,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,3,0,0,0
158,02:37,"56,38",-8,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,5,0,0,0
159,02:38,"56,38",-8,25,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,12,0,0,0
160,02:39,"56,38",-8,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,11,0,0,0
161,02:40,"56,38",-8,25,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,11,0,0,0
162,02:41,"56,38",1,35,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,5,0,0,0
163,02:42,"56,38",1,25,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,2,0,0,0
164,02:43,"56,38",1,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,3,0,0,0
165,02:44,"56,38",1,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,3,0,0,0
166,02:45,"56,38",1,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,3,0,0,0
167,02:46,"56,38",1,25,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,6,0,0,0
168,02:47,"56,38",1,26,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,12,0,0,0
169,02:48,"56,38",1,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,11,0,0,0
170,02:49,"56,38",8,33,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,10,0,0,0
171,02:50,"56,38",11,33,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,2,0,0,0
172,02:51,"56,38",11,25,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,3,0,0,0
173,02:52,"56,38",11,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,3,0,0,0
174,02:53,"56,38",11,25,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,6,0,0,0
175,02:54,"56,38",11,25,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,11,0,0,0
176,02:55,"56,38",11,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,11,0,0,0
177,02:56,"56,38",11,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,2,499,0,11,0,0,0
178,02:57,"56,38",11,26,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,2,499,0,11,0,0,0
179,02:58,"56,38",19,40,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,2,499,0,9,0,0,0
180,02:59,"56,38",20,33,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,2,499,0,2,0,0,0
181,03:00,"56,38",20,25,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,2,499,0,3,0,0,0
182,03:01,"56,38",20,23,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,2,499,0,3,0,0,0
183,03:02,"56,38",20,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,2,499,0,3,0,0,0
184,03:03,"56,38",19,26,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,10,0,0,0
185,03:04,"56,38",19,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,91.0,102,2,498,0,11,0,0,0
186,03:05,"56,38",19,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,2,499,0,11,0,0,0
187,03:06,"56,38",19,34,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,2,499,0,12,0,0,0
188,03:07,"56,38",28,38,0,,0.0,0,0,0,0.0,4,0,0,47,87,90,81,92.0,102,2,499,0,3,0,0,0
189,03:08,"56,38",28,26,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,3,499,0,3,0,0,0
190,03:09,"56,38",28,23,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,3,499,0,3,0,0,0
191,03:10,"56,38",28,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,3,499,0,3,0,0,0
192,03:11,"56,38",28,26,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,3,499,0,11,0,0,0
193,03:12,"56,38",28,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,3,499,0,11,0,0,0
194,03:13,"56,38",28,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,3,499,0,11,0,0,0
195,03:14,"56,38",29,31,0,,0.0,0,0,0,0.0,0,0,0,46,87,90,81,92.0,102,3,498,0,12,0,0,0
196,03:15,"56,38",37,41,0,,0.0,0,0,0,0.0,10,0,0,46,87,90,81,92.0,102,3,498,0,3,0,0,0
197,03:16,"56,38",38,25,0,,0.0,0,0,0,0.0,0,0,0,46,87,90,81,92.0,102,3,498,0,3,0,0,0
198,03:17,"56,38",38,23,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,3,499,0,3,0,0,0
199,03:18,"56,38",38,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,3,499,0,4,0,0,0
200,03:19,"56,38",38,26,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,3,499,0,11,0,0,0
201,03:20,"56,38",38,24,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,3,499,0,11,0,0,0
202,03:21,"56,38",37,30,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,3,499,0,12,0,0,0
