Km Atual,Km Troca,Fe,Cr,Pb,Cu,Sn,Al,Ni,Ag,Si,B,Na,Mg,Ca,Ba,P,Zn,Mo,Ti,V,K,Oxi,Nit,Sul,Ful,Agu,Gli,Dil,DiagComb,DiagCont,DiagCorr
327029.9998616656,9061.289956978548,75.3851402429746,3.580467294815873,4.580467294815873,4.419532705184127,3.2902336474079363,5.8707009422238094,0.7097663525920636,0.0,7.290233647407937,0.0,18.32186917926349,59.48280376889524,2576.0095800890235,0.0,584.5405609718985,746.221448722989,3.1292990577761906,0.0,0.0,1.7414018844476185,0.10258598115552381,0.13129299057776192,0.1512929905777619,0.4880467294815873,0.1,0.08,2.0,0,0,0
314357.26498205576,15237.954167086978,145.5149076924248,5.415521081439986,28.66081297638002,8.817209134609962,7.416283891067941,18.41730097057188,1.0,0.0,21.831296432755956,0.8047499106866864,82.83461089701372,203.82605318910296,2742.9092250140784,0.0,1036.970094862827,1325.8437189993804,15.005593937271675,0.0,0.0,12.243257735932149,0.23268532908621495,0.2726777009899354,0.3163630061331863,1.7875759107924565,0.1,0.08,2.0,1,0,0
363587.53198264935,8627.592624119494,232.44341713359873,7.3221603471197225,38.64432069423945,32.99338028475355,9.060418202035216,22.181254606105647,0.6308710725422532,0.0,23.550383533563394,0.0,210.64411050303514,614.1468948826476,1912.2841235852752,11.073867823732407,1196.7852264352534,1503.1342860257676,32.71818851797185,0.0,0.0,3.5234842901690127,0.1342954712949296,0.21369128927457748,0.25335609968816913,2.3154355362711265,0.1,0.08,2.0,2,0,0
247337.24452355524,9476.702981006576,75.71867240489155,3.3802212658514086,7.3098893670742955,4.0,4.0,8.0,2.0,0.0,8.929668101222887,0.0,106.62621392097358,303.4127351811718,2285.581505594394,0.0,822.8854149309411,1034.285279738463,7.929668101222887,0.0,0.0,4.760442531702817,0.07,0.10760442531702817,0.16239557468297183,0.6585933620244577,0.1,0.08,2.0,0,0,0
264504.38598313945,10129.657835957009,116.18300029069931,4.874307737030662,13.0,6.125692262969338,4.125692262969338,11.125692262969338,1.0628461314846689,0.0,12.125692262969338,0.0,261.61738510733727,730.3549243738892,1134.7984584078536,0.0,1072.4509991279022,1349.9667713774718,7.125692262969338,0.0,0.0,5.50276905187735,0.06,0.07,0.18,0.7424584642218397,0.1,0.08,2.0,0,0,0
256354.82014318107,10985.442041592498,66.24549467964559,2.044281837559685,4.693100656122445,5.132845512679055,1.334779487190682,5.654286049978279,1.0110704593899213,0.0,9.462021771895335,0.0,236.89756416343877,629.7637255252163,1026.6281736858011,0.0,929.9887529228082,1176.1248478678115,9.0,0.0,0.0,4.316841033424003,0.08467489003310855,0.08670823740783719,0.19467489003310856,0.6546342253485657,0.1,0.08,2.0,0,0,0
421342.2128286706,13314.452686371962,80.09192948271293,2.078447355601735,5.418385896542587,2.1045964741356467,3.0261491185339118,6.130745592669558,0.026149118533911664,0.0,7.130745592669558,7.790807051728707,8.771806564594637,28.426349663630912,3391.766915750464,0.0,715.759139573172,847.0277793899108,1.0784473556017349,0.0,0.0,4.921552644398265,0.07156894711203471,0.1215689471120347,0.11287640303873028,0.645689471120347,0.1,0.08,2.0,0,0,0
267036.1911676203,9745.885771333898,43.80725935934583,1.5697376054015535,3.7092128162046603,2.139475210803107,2.139475210803107,4.994081618905437,0.5697376054015535,0.0,7.139475210803107,0.0,259.15131197299223,691.9729740299936,1062.711778751671,0.0,1026.477609443355,1240.4657726811658,3.278950421606214,0.0,0.0,2.424344013503884,0.0370921281620466,0.03848688027007768,0.06703294435110098,0.31534227318834174,0.1,0.08,2.0,0,0,0
373100.0789747635,8960.661237129047,117.23160658015748,4.37767312607015,29.35628811750895,8.433490310894776,5.0,9.811163436964925,0.811163436964925,0.0,11.0,0.0,216.51177331710812,676.0376746147459,1496.6524357988833,0.0,1092.3073418851825,1366.7669265314819,14.811163436964925,0.0,0.0,4.055817184824625,0.08811163436964925,0.19678144058754474,0.165106925042806,2.358372577723694,0.1,0.08,2.0,2,0,0
367955.73632268654,11100.644317651146,152.65298560548956,5.742102542819332,20.61205055332534,11.227456304134977,5.0,11.549253787772322,0.12894872859033416,0.0,11.0,0.0,83.9894411124024,238.89656424010496,2065.9591994685643,0.0,725.411703773934,923.1377052835699,6.061265197983709,0.0,0.0,3.8718170551943207,0.10549253787772322,0.16516177806253665,0.1954810511209534,1.0157401427902681,0.1,0.08,2.0,0,0,0
284070.4291562862,9585.888697059601,96.2510074739387,3.4514168742760747,9.805667497104299,7.291498754343551,4.0,8.257084371380374,0.4514168742760748,0.0,7.451416874276075,0.0,33.085012456564485,96.71253114141122,2677.2389177866744,0.0,645.8785261587855,780.1517942208039,3.4514168742760747,0.0,0.0,3.9028337485521494,0.08,0.12,0.1490283374855215,0.600283374855215,0.1,0.08,2.0,0,0,0
332596.9226991592,9245.222861224895,102.46492164598075,4.363174640971243,8.385555621699675,5.022380980728432,3.6815873204856215,10.067142942185297,0.0,0.0,10.726349281942486,0.0,77.72841446540562,229.12317940334788,2263.324440211221,0.0,697.4293690007664,900.0906405239868,0.6592063397571892,0.0,0.0,0.0,0.09726349281942487,0.11703968301214054,0.1443031758315654,0.7007936602428109,0.1,0.08,2.0,0,0,0
279871.750652924,8616.467409599622,91.2510302411739,2.3467409599621325,5.6532590400378675,4.0,1.693481919924265,6.306518080075735,0.6532590400378675,0.0,7.3467409599621325,1.9597771201136025,31.210807361287493,90.3009460829158,2639.0625108685263,0.0,647.5825062421205,809.5422833622342,5.6532590400378675,0.0,0.0,4.5728132802650725,0.04693481919924265,0.09040222879886398,0.11386963839848531,0.581608915195456,0.1,0.08,2.0,0,0,0
254896.31450238093,13496.775645889067,109.97802029857051,4.697364542830985,11.210360084931395,6.611808471269377,4.777394386421073,9.12706146287563,1.5997977342080345,0.0,11.892445112235363,0.0,279.86260957071346,737.9548510098831,1172.1906195292668,0.0,1086.9796299066059,1362.6599461823498,10.8091464901796,0.0,0.0,5.0,0.07175339202707193,0.08398956145245948,0.21047031619285544,0.9718944476030326,0.1,0.08,2.0,0,0,0
499198.84221020597,19521.271200805426,100.60499869908094,5.1532352175929965,13.270147173610507,4.1532352175929965,4.0,8.729852826389493,0.576617608796498,1.153235217592996,9.153235217592997,0.0,62.24632065973735,184.54940350004358,2547.7888356203066,0.0,718.9160237106782,892.1339632801311,1.6935295648140078,0.0,0.0,3.306470435185992,0.07423382391203502,0.10846764782407005,0.13153235217592996,0.4356867543750545,0.1,0.08,2.0,0,0,0
295294.34920361947,10682.22472737323,95.90348137191171,2.4551687364542536,12.455168736454254,6.544831263545746,3.4551687364542536,8.0,0.4551687364542537,0.0,11.089662527091493,0.0,277.6002132856533,742.2621314802777,1133.854955450801,0.0,1012.8755237537913,1328.462024837451,8.0,0.0,0.0,3.2758436822712684,0.09365506209362762,0.09910337472908508,0.18455168736454253,0.7127584368227127,0.1,0.08,2.0,0,0,0
306131.42754621594,14480.121454352273,165.98336142613636,4.07820296722028,37.40599010926574,13.484193076486012,6.718801978146853,15.15640593444056,0.35940098907342677,0.0,28.76539109833916,7.405990109265732,74.4825297757867,157.4958417482517,2219.5191223911715,0.0,905.7387671534091,1163.4742077054195,21.405990109265733,0.0,0.0,10.797004945367133,0.1767221285795455,0.21672212857954548,0.31718801978146854,1.7923460890166085,0.1,0.08,2.0,1,1,0
135347.73618707748,8867.18012720865,60.40036083102867,1.3764918135899218,11.129475440769767,4.752983627179844,3.5059672543596876,6.505967254359687,0.3764918135899219,0.0,7.752983627179844,0.0,95.46364168491226,301.4965314780678,1868.221758200813,0.0,756.5883992375361,947.4965314780678,10.129475440769767,0.0,0.0,5.270885390258906,0.06376491813589923,0.08247016372820157,0.12011934508719375,0.2805967254359688,0.1,0.08,2.0,0,0,0
314379.21149333415,15236.810740409854,146.16667371078907,5.4555805175357595,28.785092407196913,9.170967648401863,7.477918315303431,18.507702045660327,1.0,0.0,21.918606967660743,0.8061169515298793,80.91829180365936,198.5471116876491,2750.9313689395804,0.0,1034.845460122616,1323.4691583566923,15.163810516962931,0.0,0.0,12.269944428947362,0.23345204782132106,0.2732286698436443,0.31732169851779846,1.7895955296591908,0.1,0.08,2.0,1,0,0
738235.0166148053,9698.526778372549,72.74906587072503,1.2496886235750098,18.24968862357501,4.0,2.2496886235750098,5.249688623575009,0.0,0.0,6.4993772471500195,0.0,8.494395224350175,36.23349704947552,2565.2596526691746,0.0,578.248443117875,750.5080957870498,8.24968862357501,0.0,0.0,0.24968862357500976,0.0575031137642499,0.0875031137642499,0.0924968862357501,0.2000124550569996,0.1,0.08,2.0,0,0,0
269160.7137663048,9493.252310600017,124.32812076061357,3.1243425126354514,10.21534415216452,7.124342512635451,4.373027537906354,10.248685025270902,2.5307109236481873,0.0,12.124342512635451,0.0,257.428906824721,702.1763763413217,1054.2483181491039,0.0,1039.7036369171956,1307.3341160327843,10.267236002260937,0.0,0.0,5.243425126354513,0.07344946563716362,0.07641762358209994,0.18766104870845446,0.7380544101612264,0.1,0.08,2.0,0,0,0
359052.6308002233,10528.885922300688,129.66828569114935,5.12628035099578,24.302289322411266,7.412171353169093,5.033863959887587,9.52151972422108,0.47072378438969736,0.0,11.08465989971897,0.0,140.62399464532126,432.6820506747367,1807.6528901646502,0.0,901.9230478536592,1150.1857112316095,14.250608045120378,0.0,0.0,2.387482881836075,0.08504587744277285,0.17159610651177531,0.1943739348420795,2.0774755485771443,0.1,0.08,2.0,2,0,0
444369.99201015726,9584.079442659535,89.18314401202211,3.183144012022105,12.774716018033157,17.83144012022105,4.774716018033158,8.0,0.0,0.0,10.408427993988948,0.0,139.48787065352423,364.2269686999322,1842.8329079646446,0.0,842.6661773851922,1082.2674962430922,8.042139969944738,0.0,0.0,2.225283981966842,0.03,0.04183144012022105,0.09450567963933686,0.2998541586775684,0.1,0.08,2.0,0,0,0
872592.1058920007,8889.725672788394,72.08533968550505,1.0085339685505055,6.042669842752527,3.0,2.0085339685505055,5.0085339685505055,0.0,0.0,7.017067937101011,0.0,19.01706793710101,76.86345650319191,2355.585792470803,0.0,565.4352323960758,716.1706793710101,5.0085339685505055,0.0,0.0,0.0,0.1787199047174242,0.14931728251595955,0.09974398094348484,0.25965864125797977,0.1,0.08,2.0,0,0,0
374616.9262808969,8321.452835309583,151.4425014811381,5.11785610416623,34.0466301891412,16.890159042354696,6.340590766683369,14.01126774342837,0.8676235554979568,0.0,15.143644187930413,0.0,240.67125744778906,739.1133873285052,1528.4468155867262,3.6561566364091873,1192.3336941814366,1486.2528220519375,20.839346061632963,0.0,0.0,4.459989665370091,0.10451958097941937,0.21048339991528148,0.1849644931362247,2.4311856385935444,0.1,0.08,2.0,2,0,0
281822.1992755299,12138.290000145373,120.0617907441743,3.9382092558257007,15.752837023302803,7.0,4.938209255825701,10.0,1.0,0.0,13.814627767477102,0.0,277.382092558257,827.0567404660561,1279.5119718616986,0.0,1177.3039034427532,1539.9394567928005,6.061790744174299,0.0,0.0,5.814627767477102,0.08,0.08,0.20061790744174302,0.648764185116514,0.1,0.08,2.0,0,0,0
63248.513911221926,14354.18928170972,59.89356114351733,4.964520381172445,7.07095923765511,5.07095923765511,3.035479618827555,3.035479618827555,0.0,0.0,5.0,0.0,3.1419184753102205,19.106438856482665,2771.5098560092424,0.0,591.5032853364143,764.5808152468978,0.0,0.0,0.0,0.3193165694479966,0.06141918475310221,0.0907095923765511,0.10035479618827556,0.12964520381172445,0.1,0.08,2.0,0,0,0
436598.3317077059,10449.43707414076,130.52095547140118,4.819381360196713,33.76797178837152,36.19272885967843,8.118784511438836,11.905863604641027,0.0,0.0,16.811727209282054,0.0,218.83116433056372,623.2466964443869,1447.6881372486007,0.0,1036.7015766781474,1309.2503270126522,9.086482244444314,0.0,0.0,4.873561337646505,0.04967697733005477,0.0479473324411685,0.10841259070651982,0.4157567541500444,0.1,0.08,2.0,0,0,0
264381.891733013,11923.064835903338,116.75873231763097,3.0925648588226826,11.185129717645365,7.0,4.092564858822683,10.092564858822684,2.0925648588226826,0.0,11.185129717645365,0.0,269.7602299412061,760.3717570588659,1153.1654186470207,0.0,1061.7617275647813,1358.40968157654,11.185129717645365,0.0,0.0,6.0,0.08462824294113414,0.0937025943529073,0.22,0.8318512971764536,0.1,0.08,2.0,0,0,0
243519.88104822816,10476.162138063533,84.52543008140006,7.873820368545036,10.026333180991992,10.998126124862736,5.799125524935944,5.449485987699458,0.9246805313451535,0.0,8.649111212672004,0.0,179.1169720314458,479.95747458601267,1387.4664110608246,0.0,864.2204730156986,1071.416262273445,5.499096900408066,0.0,0.0,3.9240559062993983,0.07075944093700602,0.08777721668356592,0.1864848658762625,0.8256080996996311,0.1,0.08,2.0,0,0,0
248990.96681358758,8358.489754550794,65.0597677487906,2.0,8.009961291465101,3.029883874395306,4.9900387085348985,8.0,1.009961291465102,0.0,10.0,0.0,268.72108383897717,797.1333676425361,1214.0636386022804,0.0,1195.1173159130958,1451.2169288277466,8.029883874395306,0.0,0.0,11.970116125604694,0.05039845165860408,0.05039845165860408,0.16029883874395306,0.6303984516586041,0.1,0.08,2.0,0,0,0
262331.53301067103,7912.608857806125,59.20380133045117,2.906329568288373,3.1405056475674407,3.9531647841441866,2.9531647841441866,5.906329568288373,0.9531647841441865,0.0,6.0,0.0,14.779738202520914,48.62022590269762,2413.0329209340557,0.0,523.540469752786,645.3974179199906,5.906329568288373,0.0,0.0,0.18734086342325407,0.3082911960360466,0.25250636546306987,0.1585949435243256,0.4734430697801861,0.1,0.08,2.0,0,0,0
329211.9831803144,11610.653999972908,103.65227668308158,3.8025709844138484,24.218853885701556,14.609426942850778,4.802570984413848,10.407712953241544,0.0,0.0,11.205998963632313,0.0,112.1542590648309,313.6087865218019,1910.5767482032884,0.0,755.4888072491556,940.5487968854787,7.605141968827697,0.0,0.0,0.6008569948046161,0.13806855958436928,0.11,0.1500428497402308,0.42617996890896936,0.1,0.08,2.0,0,0,0
260661.62782109465,11764.321261634033,123.20944884236725,4.602099742748279,12.806299228244837,6.0,4.80104987137414,8.80104987137414,1.1989501286258604,0.0,9.795800514503442,0.0,126.07296556372911,366.4283455335546,1735.5364852657324,0.0,793.7847763683014,986.2661409030236,2.9947506431293025,0.0,0.0,5.19895012862586,0.07198950128625861,0.10602099742748279,0.16994750643129303,0.5918320205801377,0.1,0.08,2.0,0,0,0
331454.68954977044,9032.908757603007,76.48964095757697,2.8054882218924675,10.0,4.6018294072974895,3.0,6.407317629189957,0.0,0.0,7.8054882218924675,0.0,128.57868731058028,361.45007978875884,2021.3236683109262,0.0,807.7500569919706,1019.2555680106514,1.1945117781075323,0.0,0.0,3.185364741620086,0.1560182940729749,0.15,0.15620123480272383,0.6051708206703931,0.1,0.08,2.0,0,0,0
286022.4428566572,8905.836023508278,81.08429411009946,2.28433633200234,8.13734532800936,5.42650449800351,4.14216816600117,8.42650449800351,1.85783183399883,0.0,11.42650449800351,0.0,251.41203598402808,739.4072131460363,1143.9903543240164,0.0,1043.6867266400468,1334.1035854620668,8.14699100399298,0.0,0.0,8.57349550199649,0.0756867266400468,0.0842650449800351,0.19,0.6726986781802691,0.1,0.08,2.0,0,0,0
357173.6847522929,10770.406650943507,130.31983771228045,5.170899255289725,23.803705212971927,7.243651117065413,5.0,9.414550372355139,0.4145503723551377,0.0,11.0,0.0,127.27383377990598,390.47626809569914,1857.1737115291799,0.0,868.2209603806529,1112.1413390519986,14.414550372355139,0.0,0.0,2.0727518617756884,0.08414550372355138,0.16901852606485965,0.196835970211589,2.0609127792663533,0.1,0.08,2.0,2,0,0
261399.4405082049,11128.588748987278,110.13473370540774,3.0,12.162340575374339,6.540585143843584,4.0,9.540585143843584,3.0,0.0,12.081170287687168,0.0,255.54058514384357,759.487021726123,1145.9464365822794,0.0,1051.7272319447593,1329.7272319447593,12.540585143843584,0.0,0.0,4.459414856156416,0.08784096006905093,0.09243510863061508,0.20162340575374338,0.7608117028768717,0.1,0.08,2.0,0,0,0
323369.36455254786,7848.92357186789,61.19189883227007,2.461265888180047,3.7306329440900234,6.653164720450118,2.7306329440900234,6.19189883227007,0.0,0.0,7.19189883227007,0.0,15.228861217260327,51.03341893133087,2561.906830113326,0.0,591.3468352795499,755.5017717268297,4.0,0.0,0.0,3.1918988322700703,0.08,0.11269367055909976,0.13,0.49346835279549883,0.1,0.08,2.0,0,0,0
425460.3262839754,9982.708868344665,100.30102383367507,2.0,13.825255958418767,7.063139896046918,3.0,8.0,0.0,0.0,10.587372020790616,0.0,219.5580207276716,648.8928331642745,1113.273036257689,0.0,976.9075088108341,1233.762116062372,8.762116062371849,0.0,0.0,4.0,0.07063139896046919,0.05825255958418767,0.12650511916837534,0.2582525595841877,0.1,0.08,2.0,0,0,0
272900.9403641444,9700.996970563612,56.55606975076197,2.0,3.7780348753809863,3.259344958460329,3.0,5.037379833841316,0.2593449584603288,0.0,7.037379833841316,0.0,21.850480664634738,64.1075117446662,2599.2547172016025,0.0,597.4393024923803,759.5468142370464,4.518689916920658,0.0,0.0,3.518689916920658,0.06778034875380987,0.10518689916920658,0.11518689916920657,0.3,0.1,0.08,2.0,0,0,0
226008.28802013022,10796.902000281663,80.22247801545358,2.2212228158145835,8.756554322798877,5.634951042318351,3.442445631629166,6.756554322798876,1.1283369404594563,0.0,9.820722793028605,0.0,230.30261391957106,572.7423621049081,912.4090294694581,0.0,869.4729485380998,1166.7159756012593,8.34955975627404,0.0,0.0,2.9490597334880606,0.06814228249289747,0.0937178261766058,0.1822795647579351,0.7620621184688712,0.1,0.08,2.0,0,0,0
264410.78450347326,11587.70070486168,110.96213020837334,3.0,12.345956597208888,7.0,4.0,10.0,2.0,0.0,11.0,0.0,273.57683854166095,762.1158072916952,1158.8062552082363,0.0,1081.344491319332,1368.8841927083047,10.423161458339049,0.0,0.0,5.423161458339048,0.08,0.08807720486113016,0.21615440972226033,0.8069264583335619,0.1,0.08,2.0,0,0,0
267383.5347755061,7839.252659501095,57.015463190255794,1.6377693809323448,2.5510775237293797,3.0,2.0,4.0,0.0,0.0,6.0,0.0,15.393156999579244,54.061852761023175,2675.5267283864023,0.0,616.6996221419555,796.0524768550991,3.362230619067655,0.0,0.0,0.0,0.0672446123813531,0.1072446123813531,0.1144892247627062,0.4801546319025579,0.1,0.08,2.0,0,0,0
327580.97011235385,9464.422857208072,81.99643250337981,3.9540676718708747,5.181493863943619,3.363653751910892,3.5907469319718097,6.999666987988173,0.18182687595544594,0.0,7.363320739899065,0.0,21.408254031992712,64.22609414402544,2667.195743945467,0.0,617.5810895836289,762.7660092032006,2.0003330120118266,0.0,0.0,3.7719077839036017,0.08455518408169142,0.12455185396157316,0.14455185396157316,0.5936346248089108,0.1,0.08,2.0,0,0,0
442318.43572852097,9985.932754246565,111.19836037519087,4.742753039694659,12.485506079389317,6.314311740076335,5.742753039694659,10.057064779770995,0.6856882599236648,0.0,11.37137651984733,0.0,257.2020039858778,614.1485828167938,1089.6322670908396,0.0,1053.6349997988548,1335.9792102828242,4.257246960305341,0.0,0.0,7.485506079389318,0.05628623480152671,0.05628623480152671,0.15,0.5137137651984733,0.1,0.08,2.0,0,0,0
274080.9300437961,10634.773685351487,108.43178385812432,3.068183310516334,10.0,5.068183310516334,4.0,7.068183310516334,2.0,0.0,10.931816689483666,0.0,242.86363337896734,757.931751026765,1158.432046508999,0.0,1032.4090342003792,1321.0454336527714,9.863633378967332,0.0,0.0,5.068183310516334,0.06340916552581669,0.07272733242065335,0.20931816689483665,1.2770445143747098,0.1,0.08,2.0,0,0,0
286267.8194242806,8963.315967498804,101.61284553528674,2.7673610714185113,10.069444285674045,6.151041607127768,4.383680535709256,9.151041607127768,1.6163194642907444,0.0,12.151041607127768,0.0,257.2083328570221,746.894096606987,1147.3715274999295,0.0,1053.3472214283702,1347.8697905354277,6.697916785744465,0.0,0.0,7.848958392872232,0.08534722142837023,0.09151041607127768,0.19,0.7282465232131288,0.1,0.08,2.0,0,0,0
502924.94820451,9679.467716430947,73.68567016437993,2.9503689733231466,7.983456324441049,3.983456324441049,3.9503689733231466,7.983456324441049,0.0,0.0,7.966912648882098,0.0,85.62687492860707,270.7979064080264,2926.512613446397,0.0,855.0974773107206,1022.5607002263713,0.0,0.0,0.0,5.900737946646293,0.07966912648882098,0.12966912648882098,0.14917281622205245,0.6573530119105678,0.1,0.08,2.0,0,0,0
399750.84202090546,7719.38189047345,137.18159887943807,2.673731885074485,17.482475964145692,7.539790501838112,5.403836634155429,10.34343880125635,0.20141519596613683,0.0,14.277977472972896,0.0,247.78826410765353,612.3551173119522,1196.9841384541216,0.0,1037.8723686590024,1374.2568517162786,14.20946513375138,0.0,0.0,9.597169608067725,0.05202453722457889,0.092688890086959,0.13408867845271205,0.5038904254398431,0.2732117233527254,0.08,2.0,0,1,0
327292.03221657546,8893.911527285763,73.364421256168,3.1718627422462884,4.396765568742546,4.1534287782649395,3.198382784371273,5.8200511796100765,0.5767143891324696,0.0,6.973479957875016,0.0,18.261770754458958,59.505107544936564,2566.981390910435,0.0,582.9798669930635,743.5199790461625,3.1799488203899235,0.0,0.0,1.4151995327238953,0.10809703293772362,0.13629754473382438,0.15629754473382437,0.5146571221735061,0.1,0.08,2.0,0,0,0
495138.05987787305,26592.62955555071,103.75262096555687,2.328553766094616,8.110791057364622,3.461316431592309,3.0,7.383949294776927,0.0,0.0,8.328553766094617,0.0,161.7472152605104,426.88526028950133,1975.10901158071,0.0,893.2182631216169,1096.1228370274514,3.6532940317715603,0.0,0.0,3.154734273630764,0.058968418490522985,0.0949855385255922,0.12409734403327669,0.8340971078100137,0.1,0.08,2.0,0,0,0
271796.6146541434,7981.01964521086,68.67909392210385,2.2464140005906543,7.8784314117528265,4.34508054782246,3.8202877272700784,6.918954274501884,1.2464140005906543,0.0,8.246414000590654,0.0,239.58093210984975,722.5207840301816,1141.2008159669235,0.0,1087.0093971926287,1336.5014932275355,7.4523051384322505,0.0,0.0,8.173926318470524,0.06017620821733691,0.059770979589846326,0.12649638232895863,0.5645357756734318,0.1,0.08,2.0,0,0,0
312163.9060265317,10072.088152188673,73.22027668718408,2.7610814721411736,6.823418028275581,4.0,3.0,6.0,1.0,0.0,7.0,0.0,4.419607571581219,23.707590233107755,2567.408733335586,0.0,536.5583634053802,675.6530645789024,5.180057870617353,0.0,0.0,1.6578949263350058,0.08180057870617354,0.11595558370200598,0.147022208148997,0.49155095405261773,0.1,0.08,2.0,0,0,0
380200.0941201397,8102.952700620982,112.36548648274402,4.061463974106972,31.848586236790084,9.05837442883054,5.02230672444311,10.03061150516507,0.9971514185004025,0.0,11.133840346658664,0.0,259.4297919358599,809.870947784739,1327.5782072209126,0.0,1198.4947343126614,1489.7068265014914,14.874464434063295,0.0,0.0,5.019217179166679,0.09052918229608178,0.20980059929502817,0.15201242447541663,2.4913946137867997,0.1,0.08,2.0,2,0,0
220118.75527240903,9774.643264571841,72.74125890297685,2.58041963432562,7.58041963432562,6.321678537302479,3.58041963432562,8.41958036567438,1.4195803656743802,0.0,10.83916073134876,0.0,243.3916073134876,642.4895091418596,1064.0559461043736,0.0,1012.9160808434397,1330.447553417861,8.83916073134876,0.0,0.0,2.3216785373024798,0.05839160731348761,0.0525874109702314,0.16097901828371902,0.5351748219404628,0.1,0.08,2.0,0,0,0
220114.50682512502,9788.788192371283,72.71641418201764,2.5721380606725512,7.572138060672551,6.288552242690204,3.5721380606725512,8.427861939327448,1.427861939327449,0.0,10.855723878654898,0.0,243.557238786549,642.6965484831862,1063.7412463055568,0.0,1013.3881305416646,1330.298485092106,8.855723878654898,0.0,0.0,2.288552242690205,0.05855723878654898,0.05283585817982347,0.16139309696637247,0.5356717163596469,0.1,0.08,2.0,0,0,0
304197.9802531117,10938.305030758995,71.74406500150974,2.439034242515742,5.439034242515742,5.402414393710645,3.0,5.878068485031484,0.0,0.0,8.719517121257871,0.0,56.02414393710645,165.59677771999853,2517.453125926796,0.0,697.6092536316971,877.3653906017602,3.560965757484258,0.0,0.0,0.0,0.05719517121257871,0.09439034242515743,0.12560965757484258,0.4885352060477961,0.1,0.08,2.0,0,0,0
227785.94160198522,12652.505938746248,71.11509568094515,2.0057547840472574,3.0345287042835434,4.0230191361890295,0.011509568094514533,4.0230191361890295,0.0057547840472572664,0.0,9.005754784047257,0.0,244.08632176070887,645.8158469104877,1024.3510418268827,0.0,931.5869879728202,1215.8804819592303,9.005754784047257,0.0,0.0,1.0,0.06017264352141771,0.06028773920236286,0.17005754784047258,0.561899078735595,0.1,0.08,2.0,0,0,0
286096.446747403,8828.631725732543,86.05064185547482,3.2160794791364564,26.258690316510542,11.677737381011573,5.202772203044768,6.9512332165177195,0.0,0.0,9.723507678686028,1.5702513805754967,19.12760112060612,50.06842272198911,2059.8027381124753,0.0,503.07880286465274,647.0050179307291,6.104489514628251,0.0,0.0,4.7257550430418975,0.08677737381011574,0.11832491922026019,0.1571355524521451,0.590440118567962,0.1,0.08,2.9635798232435335,0,2,0
311502.1455392505,9310.210529404778,66.13200208046267,2.486799791953733,6.026400416092534,4.486799791953732,3.0,6.0,0.5132002080462672,0.4867997919537328,7.0,0.4867997919537328,5.486799791953732,23.433998959768665,2661.8396526357055,0.0,575.5808091540357,740.6864108184059,4.052800832185069,0.0,0.0,3.0264004160925344,0.09973599583907465,0.13,0.13026400416092535,0.3864520228850894,0.1,0.08,2.0,0,0,0
248294.51906756687,6830.2667428537325,82.36972335536622,3.0288362811656047,11.043254421748408,5.028836281165605,4.014418140582802,10.0,1.0144181405828023,0.0,13.0,0.0,268.4521106578535,803.5633342415064,1244.9629206368154,0.0,1154.2657015890543,1494.7950512496084,7.971163718834395,0.0,0.0,6.971163718834395,0.07043254421748407,0.07043254421748407,0.1705767256233121,0.6412976326524522,0.1,0.08,2.0,0,0,0
260929.4547077284,11606.119098687035,119.95703229077736,4.469161293766038,14.0,6.265419353116981,4.734580646883019,9.265419353116982,1.5308387062339626,0.0,10.061677412467924,0.0,142.87458038001512,420.4816766118642,1710.7504529248602,0.0,825.4594834009358,1024.1247735375698,4.919612884286794,0.0,0.0,4.734580646883019,0.08327096765584907,0.11265419353116982,0.17592516118701887,0.6157380641545661,0.1,0.08,2.0,0,0,0
367383.5429332973,9610.241722167659,121.92942731350706,4.662389534151943,27.363273260936396,8.006415698772084,5.0,9.668805232924027,0.6688052329240283,0.0,11.0,0.0,184.48117740790636,573.5397677053004,1626.056043272058,0.0,1011.874956602076,1275.372959537226,14.668805232924027,0.0,0.0,3.3440261646201415,0.08668805232924029,0.18681636630468196,0.17649558136607776,2.251603924693021,0.1,0.08,2.0,2,0,0
436181.9634580649,30711.225543605484,73.83690158619983,1.0,10.642123564984564,3.910530891246141,2.0447345543769293,6.955265445623071,0.0,0.0,9.821061782492283,0.0,207.51627447209094,509.0959081590121,1271.9239395310988,0.0,898.6952126895986,1162.11923319619,6.731592673738422,0.0,0.0,0.22367277188464763,0.06089469108753859,0.062236727718846474,0.1004473455437693,0.3156570940319253,0.1,0.08,2.0,0,0,0
315449.3913132229,7929.449004315942,77.1435162682562,4.673281066212516,7.0,15.712967463487606,4.836640533106258,9.673281066212516,0.1633594668937424,0.0,10.0,0.0,12.019843198637545,47.589294393868954,2557.1190591918253,0.0,582.0549157181192,730.5846805160755,4.0,0.0,0.0,0.8167973344687118,0.0665343786757497,0.1065343786757497,0.09980156801362454,0.325343786757497,0.1,0.08,2.0,0,0,0
878667.9218768569,14740.697467286382,76.40555887077691,1.0,9.854864011929802,3.0,2.5506948588471143,5.0,0.0,0.0,6.449305141152886,0.0,10.739577117293283,48.36386733995005,2640.462716318194,0.0,602.4472504016037,766.1132321550874,5.0,0.0,0.0,0.0,0.11391661693834626,0.11695830846917313,0.09449305141152886,0.25449305141152884,0.1,0.08,2.0,0,0,0
